County,State,Lat,Long,Location
Hamilton,Texas,31.70470573,-98.11083887,"Hamilton, Texas"
Hamlin,South Dakota,44.67385954,-97.18829593,"Hamlin, South Dakota"
Hampden,Massachusetts,42.13440424,-72.63235561,"Hampden, Massachusetts"
Hampshire,Massachusetts,42.33997957,-72.65898478,"Hampshire, Massachusetts"
Hampshire,West Virginia,39.32103553,-78.60826476,"Hampshire, West Virginia"
Hampton,South Carolina,32.77419582,-81.13845571,"Hampton, South Carolina"
Hampton,Virginia,37.03513786,-76.35879121,"Hampton, Virginia"
Hancock,Georgia,33.2721566,-82.99766919,"Hancock, Georgia"
Hancock,Illinois,40.40423981,-91.16313899,"Hancock, Illinois"
Hancock,Indiana,39.82304555,-85.77566351,"Hancock, Indiana"
Hancock,Iowa,43.08178477,-93.73454884,"Hancock, Iowa"
Hancock,Kentucky,37.83766422,-86.78280584,"Hancock, Kentucky"
Hancock,Maine,44.59816444,-68.38401854,"Hancock, Maine"
Hancock,Mississippi,30.41830223,-89.48851033,"Hancock, Mississippi"
Hancock,Ohio,41.00250487,-83.66838948,"Hancock, Ohio"
Hancock,Tennessee,36.52692871,-83.22375847,"Hancock, Tennessee"
Hancock,West Virginia,40.51943859,-80.57461608,"Hancock, West Virginia"
Hand,South Dakota,44.54708407,-99.00386459,"Hand, South Dakota"
Hanover,Virginia,37.7583355,-77.49464673,"Hanover, Virginia"
Hansford,Texas,36.27743284,-101.3545796,"Hansford, Texas"
Hanson,South Dakota,43.6746384,-97.78715148,"Hanson, South Dakota"
Haralson,Georgia,33.79602175,-85.21005667,"Haralson, Georgia"
Hardee,Florida,27.49293939,-81.80956574,"Hardee, Florida"
Hardeman,Tennessee,35.20772017,-88.99161161,"Hardeman, Tennessee"
Hardeman,Texas,34.28944521,-99.74632408,"Hardeman, Texas"
Hardin,Illinois,37.51810645,-88.26873022,"Hardin, Illinois"
Hardin,Iowa,42.38353877,-93.23654611,"Hardin, Iowa"
Hardin,Kentucky,37.6976111,-85.96319251,"Hardin, Kentucky"
Hardin,Ohio,40.66015414,-83.65929931,"Hardin, Ohio"
Hardin,Tennessee,35.19732531,-88.18593755,"Hardin, Tennessee"
Hardin,Texas,30.33364686,-94.38931817,"Hardin, Texas"
Harding,New Mexico,35.85751555,-103.8220938,"Harding, New Mexico"
Harding,South Dakota,45.58015551,-103.4958629,"Harding, South Dakota"
Hardy,West Virginia,39.00683177,-78.85855301,"Hardy, West Virginia"
Harford,Maryland,39.55010644,-76.3077594,"Harford, Maryland"
Harlan,Kentucky,36.85699301,-83.21899516,"Harlan, Kentucky"
Harlan,Nebraska,40.17658508,-99.40438879,"Harlan, Nebraska"
Harmon,Oklahoma,34.7440135,-99.84741652,"Harmon, Oklahoma"
Harnett,North Carolina,35.36731853,-78.87243571,"Harnett, North Carolina"
Harney,Oregon,43.06422669,-118.9666306,"Harney, Oregon"
Harper,Kansas,37.19175361,-98.07578384,"Harper, Kansas"
Harper,Oklahoma,36.78836519,-99.6679804,"Harper, Oklahoma"
Harris,Georgia,32.73709786,-84.90538572,"Harris, Georgia"
Harris,Texas,29.85864939,-95.39339521,"Harris, Texas"
Harrison,Indiana,38.19467379,-86.10948271,"Harrison, Indiana"
Harrison,Iowa,41.68330137,-95.81558439,"Harrison, Iowa"
Harrison,Kentucky,38.44188174,-84.32869741,"Harrison, Kentucky"
Harrison,Mississippi,30.51359752,-89.12467576,"Harrison, Mississippi"
Harrison,Missouri,40.35570088,-93.99222144,"Harrison, Missouri"
Harrison,Ohio,40.29380509,-81.09068544,"Harrison, Ohio"
Harrison,Texas,32.54935988,-94.36934071,"Harrison, Texas"
Harrison,West Virginia,39.2853852,-80.37919577,"Harrison, West Virginia"
Harrisonburg,Virginia,38.43542574,-78.87536254,"Harrisonburg, Virginia"
Hart,Georgia,34.34626973,-82.96567682,"Hart, Georgia"
Hart,Kentucky,37.29943898,-85.88461055,"Hart, Kentucky"
Hartford,Connecticut,41.80283011,-72.73103891,"Hartford, Connecticut"
Hartley,Texas,35.84008013,-102.6029022,"Hartley, Texas"
Harvey,Kansas,38.04293782,-97.42747573,"Harvey, Kansas"
Haskell,Kansas,37.5620394,-100.8710738,"Haskell, Kansas"
Haskell,Oklahoma,35.222576,-95.11513306,"Haskell, Oklahoma"
Haskell,Texas,33.17823584,-99.73037358,"Haskell, Texas"
Hawaii,Hawaii,19.60121157,-155.5210167,"Hawaii, Hawaii"
Hawkins,Tennessee,36.44355426,-82.94885298,"Hawkins, Tennessee"
Hayes,Nebraska,40.52451972,-101.0603568,"Hayes, Nebraska"
Hays,Texas,30.05669873,-98.02944344,"Hays, Texas"
Haywood,North Carolina,35.55269063,-82.98196486,"Haywood, North Carolina"
Haywood,Tennessee,35.58332824,-89.28536625,"Haywood, Tennessee"
Heard,Georgia,33.29686567,-85.12886832,"Heard, Georgia"
Hemphill,Texas,35.83764858,-100.2703577,"Hemphill, Texas"
Hempstead,Arkansas,33.73325583,-93.66935133,"Hempstead, Arkansas"
Henderson,Illinois,40.81908672,-90.92491462,"Henderson, Illinois"
Henderson,Kentucky,37.79344553,-87.57392021,"Henderson, Kentucky"
Henderson,North Carolina,35.33788927,-82.4766782,"Henderson, North Carolina"
Henderson,Tennessee,35.65581134,-88.38600175,"Henderson, Tennessee"
Henderson,Texas,32.21128872,-95.85846587,"Henderson, Texas"
Hendricks,Indiana,39.76719009,-86.51037283,"Hendricks, Indiana"
Hendry,Florida,26.55386945,-81.16469006,"Hendry, Florida"
Hennepin,Minnesota,45.00761521,-93.47694895,"Hennepin, Minnesota"
Henrico,Virginia,37.53460572,-77.39326555,"Henrico, Virginia"
Henry,Alabama,31.51148016,-85.24267944,"Henry, Alabama"
Henry,Georgia,33.4533428,-84.1481466,"Henry, Georgia"
Henry,Illinois,41.3533994,-90.13296166,"Henry, Illinois"
Henry,Indiana,39.93029017,-85.39625719,"Henry, Indiana"
Henry,Iowa,40.98767962,-91.54436349,"Henry, Iowa"
Henry,Kentucky,38.44942688,-85.11587507,"Henry, Kentucky"
Henry,Missouri,38.38482826,-93.79293734,"Henry, Missouri"
Henry,Ohio,41.3339642,-84.06830637,"Henry, Ohio"
Henry,Tennessee,36.33160906,-88.30121797,"Henry, Tennessee"
Henry,Virginia,36.68542395,-79.87634026,"Henry, Virginia"
Herkimer,New York,43.42034246,-74.96145307,"Herkimer, New York"
Hernando,Florida,28.55364461,-82.42700204,"Hernando, Florida"
Hertford,North Carolina,36.3607755,-76.98104134,"Hertford, North Carolina"
Hettinger,North Dakota,46.43375068,-102.4632417,"Hettinger, North Dakota"
Hickman,Kentucky,36.6794808,-88.97875928,"Hickman, Kentucky"
Hickman,Tennessee,35.80609681,-87.47643507,"Hickman, Tennessee"
Hickory,Missouri,37.94163617,-93.3203037,"Hickory, Missouri"
Hidalgo,New Mexico,31.91383467,-108.7151824,"Hidalgo, New Mexico"
Hidalgo,Texas,26.39418217,-98.18299696,"Hidalgo, Texas"
Highland,Ohio,39.1839264,-83.60331456,"Highland, Ohio"
Highland,Virginia,38.35799465,-79.56124594,"Highland, Virginia"
Highlands,Florida,27.34254618,-81.34071957,"Highlands, Florida"
Hill,Montana,48.62879827,-110.1129252,"Hill, Montana"
Hill,Texas,31.99045053,-97.13423143,"Hill, Texas"
Hillsborough,Florida,27.9276559,-82.32013172,"Hillsborough, Florida"
Hillsborough,New Hampshire,42.91537785,-71.7200253,"Hillsborough, New Hampshire"
Hillsdale,Michigan,41.88753639,-84.59312019,"Hillsdale, Michigan"
Hinds,Mississippi,32.2656285,-90.44435448,"Hinds, Mississippi"
Hinsdale,Colorado,37.82247444,-107.3004345,"Hinsdale, Colorado"
Hitchcock,Nebraska,40.17609175,-101.0416477,"Hitchcock, Nebraska"
Hocking,Ohio,39.49537927,-82.47991446,"Hocking, Ohio"
Hockley,Texas,33.60771256,-102.3431676,"Hockley, Texas"
Hodgeman,Kansas,38.08780079,-99.89829881,"Hodgeman, Kansas"
Hoke,North Carolina,35.01888303,-79.23651674,"Hoke, North Carolina"
Holmes,Florida,30.86747479,-85.81319222,"Holmes, Florida"
Holmes,Mississippi,33.12345854,-90.08923538,"Holmes, Mississippi"
Holmes,Ohio,40.56163713,-81.92635677,"Holmes, Ohio"
Holt,Missouri,40.09799248,-95.2163888,"Holt, Missouri"
Holt,Nebraska,42.45522056,-98.78402558,"Holt, Nebraska"
Honolulu,Hawaii,21.45803166,-157.9712182,"Honolulu, Hawaii"
Hood,Texas,32.42990927,-97.83242024,"Hood, Texas"
Hood River,Oregon,45.51872811,-121.6552036,"Hood River, Oregon"
Hooker,Nebraska,41.91586243,-101.1354293,"Hooker, Nebraska"
Hoonah-Angoon,Alaska,58.29307365,-135.6424424,"Hoonah-Angoon, Alaska"
Hopewell,Virginia,37.29186313,-77.29754684,"Hopewell, Virginia"
Hopkins,Kentucky,37.30939025,-87.54670406,"Hopkins, Kentucky"
Hopkins,Texas,33.14875072,-95.56351139,"Hopkins, Texas"
Horry,South Carolina,33.9212828,-78.99555293,"Horry, South Carolina"
Hot Spring,Arkansas,34.31709259,-92.95396325,"Hot Spring, Arkansas"
Hot Springs,Wyoming,43.71930657,-108.4423174,"Hot Springs, Wyoming"
Houghton,Michigan,46.89988536,-88.68495385,"Houghton, Michigan"
Houston,Alabama,31.15197924,-85.29939599,"Houston, Alabama"
Houston,Georgia,32.45802497,-83.66879087,"Houston, Georgia"
Houston,Minnesota,43.67129565,-91.49143057,"Houston, Minnesota"
Houston,Tennessee,36.28872054,-87.71878828,"Houston, Tennessee"
Houston,Texas,31.31925973,-95.42226208,"Houston, Texas"
Howard,Arkansas,34.09007427,-93.9934871,"Howard, Arkansas"
Howard,Indiana,40.48527731,-86.11351892,"Howard, Indiana"
Howard,Iowa,43.35671042,-92.31702714,"Howard, Iowa"
Howard,Maryland,39.25305293,-76.93126208,"Howard, Maryland"
Howard,Missouri,39.1435761,-92.69756691,"Howard, Missouri"
Howard,Nebraska,41.2200529,-98.5166499,"Howard, Nebraska"
Howard,Texas,32.30621324,-101.4356444,"Howard, Texas"
Howell,Missouri,36.77383887,-91.88683935,"Howell, Missouri"
Hubbard,Minnesota,47.10778564,-94.91693868,"Hubbard, Minnesota"
Hudson,New Jersey,40.73766234,-74.07515667,"Hudson, New Jersey"
Hudspeth,Texas,31.45628381,-105.388178,"Hudspeth, Texas"
Huerfano,Colorado,37.68473101,-104.9612585,"Huerfano, Colorado"
Hughes,Oklahoma,35.04912569,-96.24921145,"Hughes, Oklahoma"
Hughes,South Dakota,44.39091534,-99.99661148,"Hughes, South Dakota"
Humboldt,California,40.69923009,-123.876044,"Humboldt, California"
Humboldt,Iowa,42.7764426,-94.20722537,"Humboldt, Iowa"
Humboldt,Nevada,41.40692186,-118.1109427,"Humboldt, Nevada"
Humphreys,Mississippi,33.12825718,-90.52252707,"Humphreys, Mississippi"
Humphreys,Tennessee,36.03958805,-87.77992872,"Humphreys, Tennessee"
Hunt,Texas,33.12351514,-96.08551032,"Hunt, Texas"
Hunterdon,New Jersey,40.56335249,-74.91284156,"Hunterdon, New Jersey"
Huntingdon,Pennsylvania,40.42162652,-77.97673273,"Huntingdon, Pennsylvania"
Huntington,Indiana,40.82907273,-85.48822092,"Huntington, Indiana"
Huron,Michigan,43.83353985,-83.04078453,"Huron, Michigan"
Huron,Ohio,41.14651175,-82.59867951,"Huron, Ohio"
Hutchinson,South Dakota,43.33449012,-97.75536441,"Hutchinson, South Dakota"
Hutchinson,Texas,35.84006574,-101.3546643,"Hutchinson, Texas"
Hyde,North Carolina,35.42017674,-76.15180542,"Hyde, North Carolina"
Hyde,South Dakota,44.54747703,-99.48572582,"Hyde, South Dakota"
Iberia,Louisiana,29.86803617,-91.75871777,"Iberia, Louisiana"
Iberville,Louisiana,30.25734305,-91.3499598,"Iberville, Louisiana"
Ida,Iowa,42.38696136,-95.51355387,"Ida, Iowa"
Idaho,Idaho,45.84721541,-115.4634436,"Idaho, Idaho"
Imperial,California,33.0393082,-115.3669042,"Imperial, California"
Independence,Arkansas,35.74242707,-91.57001641,"Independence, Arkansas"
Indian River,Florida,27.69308961,-80.60556721,"Indian River, Florida"
Indiana,Pennsylvania,40.65241041,-79.08963285,"Indiana, Pennsylvania"
Ingham,Michigan,42.59716886,-84.37472069,"Ingham, Michigan"
Inyo,California,36.51112084,-117.4111978,"Inyo, California"
Ionia,Michigan,42.94502238,-85.07413319,"Ionia, Michigan"
Iosco,Michigan,44.35486835,-83.63484895,"Iosco, Michigan"
Iowa,Iowa,41.68630265,-92.0643373,"Iowa, Iowa"
Iowa,Wisconsin,43.00050278,-90.13469017,"Iowa, Wisconsin"
Iredell,North Carolina,35.80950511,-80.8743128,"Iredell, North Carolina"
Irion,Texas,31.30375559,-100.982439,"Irion, Texas"
Iron,Michigan,46.20974132,-88.53136251,"Iron, Michigan"
Iron,Missouri,37.55487945,-90.7735296,"Iron, Missouri"
Iron,Utah,37.8590362,-113.2897381,"Iron, Utah"
Iron,Wisconsin,46.26302338,-90.24295041,"Iron, Wisconsin"
Iroquois,Illinois,40.74717633,-87.82466784,"Iroquois, Illinois"
Irwin,Georgia,31.60213036,-83.27501387,"Irwin, Georgia"
Isabella,Michigan,43.64060976,-84.84664923,"Isabella, Michigan"
Isanti,Minnesota,45.56181234,-93.29487636,"Isanti, Minnesota"
Island,Washington,48.14713305,-122.5216407,"Island, Washington"
Isle of Wight,Virginia,36.90579348,-76.70842863,"Isle of Wight, Virginia"
Issaquena,Mississippi,32.72531359,-90.97392828,"Issaquena, Mississippi"
Itasca,Minnesota,47.51009045,-93.63092229,"Itasca, Minnesota"
Itawamba,Mississippi,34.27993475,-88.3606733,"Itawamba, Mississippi"
Izard,Arkansas,36.09604046,-91.90847954,"Izard, Arkansas"
Jack,Texas,33.23377248,-98.17283469,"Jack, Texas"
Jackson,Alabama,34.78144169,-85.99750489,"Jackson, Alabama"
Jackson,Arkansas,35.59802983,-91.21494602,"Jackson, Arkansas"
Jackson,Colorado,40.6659387,-106.3408905,"Jackson, Colorado"
Jackson,Florida,30.7954597,-85.21500423,"Jackson, Florida"
Jackson,Georgia,34.13794553,-83.56814788,"Jackson, Georgia"
Jackson,Illinois,37.78595185,-89.38232563,"Jackson, Illinois"
Jackson,Indiana,38.9091582,-86.03851889,"Jackson, Indiana"
Jackson,Iowa,42.17178824,-90.57354837,"Jackson, Iowa"
Jackson,Kansas,39.41673394,-95.79356799,"Jackson, Kansas"
Jackson,Kentucky,37.41866422,-83.99825483,"Jackson, Kentucky"
Jackson,Louisiana,32.30251776,-92.55692092,"Jackson, Louisiana"
Jackson,Michigan,42.24807035,-84.42258681,"Jackson, Michigan"
Jackson,Minnesota,43.67423373,-95.15398258,"Jackson, Minnesota"
Jackson,Mississippi,30.54020656,-88.64184064,"Jackson, Mississippi"
Jackson,Missouri,39.01002188,-94.34724536,"Jackson, Missouri"
Jackson,North Carolina,35.28814273,-83.14093385,"Jackson, North Carolina"
Jackson,Ohio,39.01914254,-82.6181856,"Jackson, Ohio"
Jackson,Oklahoma,34.58781741,-99.41138784,"Jackson, Oklahoma"
Jackson,Oregon,42.43201126,-122.7289309,"Jackson, Oregon"
Jackson,South Dakota,43.69318385,-101.6255063,"Jackson, South Dakota"
Jackson,Tennessee,36.36380466,-85.67239905,"Jackson, Tennessee"
Jackson,Texas,28.95472367,-96.57749563,"Jackson, Texas"
Jackson,West Virginia,38.84263974,-81.68148753,"Jackson, West Virginia"
Jackson,Wisconsin,44.31864893,-90.80566792,"Jackson, Wisconsin"
James City,Virginia,37.31156958,-76.76950618,"James City, Virginia"
Jasper,Georgia,33.31535543,-83.68844964,"Jasper, Georgia"
Jasper,Illinois,39.01054275,-88.15437049,"Jasper, Illinois"
Jasper,Indiana,41.02078733,-87.11553319,"Jasper, Indiana"
Jasper,Iowa,41.68576082,-93.05567785,"Jasper, Iowa"
Jasper,Mississippi,32.01922104,-89.11786866,"Jasper, Mississippi"
Jasper,Missouri,37.20351921,-94.34050458,"Jasper, Missouri"
Jasper,South Carolina,32.43171982,-81.02487495,"Jasper, South Carolina"
Jasper,Texas,30.74685667,-94.02667579,"Jasper, Texas"
Jay,Indiana,40.43781032,-85.00576229,"Jay, Indiana"
Jeff Davis,Georgia,31.80405727,-82.6372487,"Jeff Davis, Georgia"
Jeff Davis,Texas,30.71490589,-104.1399973,"Jeff Davis, Texas"
Jefferson,Alabama,33.55554728,-86.895063,"Jefferson, Alabama"
Jefferson,Arkansas,34.26767081,-91.92619839,"Jefferson, Arkansas"
Jefferson,Colorado,39.58635604,-105.2517692,"Jefferson, Colorado"
Jefferson,Florida,30.43669112,-83.89442308,"Jefferson, Florida"
Jefferson,Georgia,33.05867328,-82.41609057,"Jefferson, Georgia"
Jefferson,Idaho,43.82078483,-112.3131749,"Jefferson, Idaho"
Jefferson,Illinois,38.29980057,-88.9240025,"Jefferson, Illinois"
Jefferson,Indiana,38.78576239,-85.43633383,"Jefferson, Indiana"
Jefferson,Iowa,41.03192394,-91.94849466,"Jefferson, Iowa"
Jefferson,Kansas,39.2347941,-95.38289232,"Jefferson, Kansas"
Jefferson,Kentucky,38.18664655,-85.65931031,"Jefferson, Kentucky"
Jefferson,Louisiana,29.74075478,-90.11115756,"Jefferson, Louisiana"
Jefferson,Mississippi,31.73397872,-91.03764977,"Jefferson, Mississippi"
Jefferson,Missouri,38.25926778,-90.53870896,"Jefferson, Missouri"
Jefferson,Montana,46.14907081,-112.094396,"Jefferson, Montana"
Jefferson,Nebraska,40.17584531,-97.142601,"Jefferson, Nebraska"
Jefferson,New York,44.04200959,-75.94653457,"Jefferson, New York"
Jefferson,Ohio,40.38614126,-80.76259514,"Jefferson, Ohio"
Jefferson,Oklahoma,34.11130184,-97.83182974,"Jefferson, Oklahoma"
Jefferson,Oregon,44.62806839,-121.17832,"Jefferson, Oregon"
Jefferson,Pennsylvania,41.12913106,-78.9986361,"Jefferson, Pennsylvania"
Jefferson,Tennessee,36.04818632,-83.45148924,"Jefferson, Tennessee"
Jefferson,Texas,29.8832777,-94.16434171,"Jefferson, Texas"
Jefferson,Washington,47.75003077,-123.5609704,"Jefferson, Washington"
Jefferson,West Virginia,39.30776166,-77.86014147,"Jefferson, West Virginia"
Jefferson,Wisconsin,43.02054068,-88.77529134,"Jefferson, Wisconsin"
Jefferson Davis,Louisiana,30.26896765,-92.81210004,"Jefferson Davis, Louisiana"
Jefferson Davis,Mississippi,31.56884708,-89.8267099,"Jefferson Davis, Mississippi"
Jenkins,Georgia,32.79248718,-81.96040187,"Jenkins, Georgia"
Jennings,Indiana,38.99588883,-85.62710784,"Jennings, Indiana"
Jerauld,South Dakota,44.06637798,-98.62965972,"Jerauld, South Dakota"
Jerome,Idaho,42.68891267,-114.2655033,"Jerome, Idaho"
Jersey,Illinois,39.08869046,-90.35393073,"Jersey, Illinois"
Jessamine,Kentucky,37.87119786,-84.58252003,"Jessamine, Kentucky"
Jewell,Kansas,39.78470589,-98.21820662,"Jewell, Kansas"
Jim Hogg,Texas,27.04453923,-98.6968187,"Jim Hogg, Texas"
Jim Wells,Texas,27.73103938,-98.0904705,"Jim Wells, Texas"
Jo Daviess,Illinois,42.36542373,-90.21094405,"Jo Daviess, Illinois"
Johnson,Arkansas,35.56759135,-93.46036368,"Johnson, Arkansas"
Johnson,Georgia,32.70211082,-82.66166794,"Johnson, Georgia"
Johnson,Illinois,37.45939802,-88.88165419,"Johnson, Illinois"
Johnson,Indiana,39.48994426,-86.10149107,"Johnson, Indiana"
Johnson,Iowa,41.67169354,-91.58754744,"Johnson, Iowa"
Johnson,Kansas,38.88548175,-94.82250877,"Johnson, Kansas"
Johnson,Kentucky,37.85106355,-82.8264322,"Johnson, Kentucky"
Johnson,Missouri,38.74719601,-93.80691168,"Johnson, Missouri"
Johnson,Nebraska,40.39257596,-96.26522753,"Johnson, Nebraska"
Johnson,Tennessee,36.4552395,-81.84886538,"Johnson, Tennessee"
Johnson,Texas,32.37877812,-97.36615819,"Johnson, Texas"
Johnson,Wyoming,44.04057166,-106.5845174,"Johnson, Wyoming"
Johnston,North Carolina,35.51745004,-78.36622717,"Johnston, North Carolina"
Johnston,Oklahoma,34.31440473,-96.66011537,"Johnston, Oklahoma"
Jones,Georgia,33.02512137,-83.56019163,"Jones, Georgia"
Jones,Iowa,42.12118609,-91.13139641,"Jones, Iowa"
Jones,Mississippi,31.62257767,-89.168969,"Jones, Mississippi"
Jones,North Carolina,35.02254606,-77.35870791,"Jones, North Carolina"
Jones,South Dakota,43.96278565,-100.6940008,"Jones, South Dakota"
Jones,Texas,32.73997145,-99.87861576,"Jones, Texas"
Josephine,Oregon,42.3665549,-123.5561938,"Josephine, Oregon"
Juab,Utah,39.70208397,-112.7809245,"Juab, Utah"
Judith Basin,Montana,47.04581276,-110.2660688,"Judith Basin, Montana"
Juneau,Alaska,58.45031811,-134.200436,"Juneau, Alaska"
Juneau,Wisconsin,43.92456975,-90.11120239,"Juneau, Wisconsin"
Juniata,Pennsylvania,40.53358749,-77.3997513,"Juniata, Pennsylvania"
Kalamazoo,Michigan,42.24542231,-85.53038622,"Kalamazoo, Michigan"
Kalawao,Hawaii,21.17882515,-156.9583592,"Kalawao, Hawaii"
Kalkaska,Michigan,44.68512729,-85.09085699,"Kalkaska, Michigan"
Kanabec,Minnesota,45.9459309,-93.29275192,"Kanabec, Minnesota"
Kanawha,West Virginia,38.33860077,-81.52857054,"Kanawha, West Virginia"
Kandiyohi,Minnesota,45.1526059,-95.00586446,"Kandiyohi, Minnesota"
Kane,Illinois,41.93842729,-88.42861412,"Kane, Illinois"
Kane,Utah,37.28507306,-111.8861752,"Kane, Utah"
Kankakee,Illinois,41.13746989,-87.86205334,"Kankakee, Illinois"
Kansas City,Missouri,39.0997,-94.5786,"Kansas City, Missouri"
Karnes,Texas,28.90705334,-97.85960149,"Karnes, Texas"
Kauai,Hawaii,22.03935037,-159.5966786,"Kauai, Hawaii"
Kaufman,Texas,32.5991417,-96.28734728,"Kaufman, Texas"
Kay,Oklahoma,36.81799745,-97.14421435,"Kay, Oklahoma"
Kearney,Nebraska,40.50663314,-98.94877182,"Kearney, Nebraska"
Kearny,Kansas,38.00017981,-101.321681,"Kearny, Kansas"
Keith,Nebraska,41.19930341,-101.6620164,"Keith, Nebraska"
Kemper,Mississippi,32.75462946,-88.64105766,"Kemper, Mississippi"
Kenai Peninsula,Alaska,60.24429722,-151.5388884,"Kenai Peninsula, Alaska"
Kendall,Illinois,41.59081014,-88.42869583,"Kendall, Illinois"
Kendall,Texas,29.94414155,-98.7113588,"Kendall, Texas"
Kenedy,Texas,26.92601662,-97.66413984,"Kenedy, Texas"
Kennebec,Maine,44.40759555,-69.76738544,"Kennebec, Maine"
Kenosha,Wisconsin,42.57639354,-88.04051686,"Kenosha, Wisconsin"
Kent,Delaware,39.08646628,-75.56884914,"Kent, Delaware"
Kent,Maryland,39.24976208,-76.04741541,"Kent, Maryland"
Kent,Michigan,43.03197711,-85.54934642,"Kent, Michigan"
Kent,Rhode Island,41.67106337,-71.57641596,"Kent, Rhode Island"
Kent,Texas,33.18104136,-100.7780939,"Kent, Texas"
Kenton,Kentucky,38.93950319,-84.53241199,"Kenton, Kentucky"
Keokuk,Iowa,41.33649833,-92.1785067,"Keokuk, Iowa"
Kern,California,35.34329425,-118.7277796,"Kern, California"
Kerr,Texas,30.06040006,-99.34930144,"Kerr, Texas"
Kershaw,South Carolina,34.33988254,-80.58763164,"Kershaw, South Carolina"
Ketchikan Gateway,Alaska,55.57445008,-130.975561,"Ketchikan Gateway, Alaska"
Kewaunee,Wisconsin,44.51727459,-87.61468386,"Kewaunee, Wisconsin"
Keweenaw,Michigan,47.63197653,-88.41434263,"Keweenaw, Michigan"
Keya Paha,Nebraska,42.87990694,-99.71343729,"Keya Paha, Nebraska"
Kidder,North Dakota,46.97830064,-99.77507857,"Kidder, North Dakota"
Kimball,Nebraska,41.19774275,-103.7148131,"Kimball, Nebraska"
Kimble,Texas,30.48678918,-99.74856473,"Kimble, Texas"
King,Texas,33.61643847,-100.2558057,"King, Texas"
